College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",IT,INFORMATION TECHNOLOGY,143.5,137.5,,129,,,92,,
4965,"P S R Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.5,124.5,103,110.5,,,,123.5,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,143.0,131,125.5,116,,,,,
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",CS,COMPUTER SCIENCE AND ENGINEERING,143.0,134.5,118,121.5,,,,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",IT,INFORMATION TECHNOLOGY,143.0,131.5,,118.5,,,108.5,,
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",CE,CIVIL ENGINEERING,143.0,118,97.5,130.5,,,,111,
2610,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408",IT,INFORMATION TECHNOLOGY,143.0,124.5,106,125.5,,,,124.5,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,143.0,134,129.5,106.5,,,,,
3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.0,129,139.5,98.5,,,101.5,,
2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,143.0,135.5,,131,,,,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",IT,INFORMATION TECHNOLOGY,143.0,114,130.5,111.5,,,120.5,,
2617,"Sengunthar Engineering College (Autonomous), Tiruchengode, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,142.5,118,131.5,119.5,,,111,90.5,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CS,COMPUTER SCIENCE AND ENGINEERING,142.5,116,133,121,,,91,,
4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District 629203",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142.5,120.5,109,,,,,,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,142.5,118.5,,130.5,,,89.5,139.5,86.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142.5,125,130,108.5,,,,87,120.5
2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",CS,COMPUTER SCIENCE AND ENGINEERING,142.5,116,,118,,,,,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",ME,MECHANICAL ENGINEERING,142.5,133.5,92,108.5,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",BM,BIO MEDICAL ENGINEERING,142.5,116,,,,,,,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142.5,108.5,128.5,111.5,,,,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",AE,AERONAUTICAL ENGINEERING,142.5,101,101.5,,,,,,
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",AU,AUTOMOBILE ENGINEERING,142.0,115.5,,109.5,,,,,
2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,128.5,,122.5,,,,124,
3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,122.5,139,106,,,103,,97.5
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Tiruchirappalli District 620009",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142.0,120,141,115.5,,,109,,
3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,123,116,107,,,,119.5,
2622,"V S B Engineering College, Kovai Road, Karur District 639111",CO,COMPUTER AND COMMUNICATION ENGINEERING,142.0,138.5,,105.5,,,,,
1311,"K C G College of Technology, Karappakkam, Chennai 600096",MZ,Mechatronics Engineering,142.0,131,,126.5,,,,89.5,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",IT,INFORMATION TECHNOLOGY,142.0,120.5,103,121.5,,,,96,126
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ME,MECHANICAL ENGINEERING,142.0,102,106.5,110.5,,,,113,
1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,115,130,116,,,,,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",MD,MEDICAL ELECTRONICS ENGINEERING,141.5,110,,104.5,,,,99.5,
2762,"Jansons Institute of Technology, Karumathampatty, Somaur, Coimbatore District 641659",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.5,120.5,84.5,133.5,,,,,
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",ME,MECHANICAL ENGINEERING,141.5,95.5,,96,,,,141,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.5,120,,119.5,,,,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",AL,Artificial Intelligence and Machine Learning,141.5,126.5,141,137.5,,,,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",TX,TEXTILE TECHNOLOGY,141.5,126.5,105,119.5,,,,,
2622,"V S B Engineering College, Kovai Road, Karur District 639111",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141.5,126.5,,,,,,,
1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",IT,INFORMATION TECHNOLOGY,141.0,134,,111.5,,,96,,
2630,"Chettinad College of Engineering and Technology, NH-67, Trichy Main Road, Puliyur C F, Karur District 639114",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.0,121,,109,,,90.5,,
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141.0,135,129.5,114.5,,,,,
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",BM,BIO MEDICAL ENGINEERING,141.0,103,90,,,,,,
3410,"Krishnasamy College of Engineering and Technology, S Kumarapuram, Cuddalore District 607109",CS,COMPUTER SCIENCE AND ENGINEERING,141.0,108.5,126,132.5,,,84,,
2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.0,130.5,124.5,118.5,,,,,
4980,"Einstein College of Engineering, Seethaparpanallur, Tirunelveli District 627012",CS,COMPUTER SCIENCE AND ENGINEERING,141.0,118.5,126.5,,,,,,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.0,121,136.5,117,,,106,117,
4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.5,132.5,136.5,108,,,,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CE,CIVIL ENGINEERING,140.5,117,,,,,,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,140.5,124,135.5,118.5,,,,108,
1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600127",BM,BIO MEDICAL ENGINEERING,140.5,131,,,,,,,
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",FT,FASHION TECHNOLOGY,140.5,118.5,,96.5,,,,,
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626115",CD,COMPUTER SCIENCE AND DESIGN,140.5,132,130,,,,,,
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,140.5,131,135.5,131,,,101.5,82,
2623,"Mahendra College of Engineering, Attur Road, Minnampalli, Valapady, Salem District 636106",IT,INFORMATION TECHNOLOGY,140.5,106.5,96,123,,,96.5,87,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",IT,INFORMATION TECHNOLOGY,140.0,98,102,114,,,,,91.5
3019,"University College of Engineering, Panruti, Chennai-Kumbakonam Highway, Panikkankuppam, Panruti, Cuddalore District 607106",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,102.5,,128,,,108,,
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CE,CIVIL ENGINEERING,140.0,127,132.5,,,,,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140.0,121.5,119.5,122,,,120.5,,
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",CI,Computer Science and Engineering (Internet of Things),140.0,129,120,123,,,,,
1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",CS,COMPUTER SCIENCE AND ENGINEERING,139.5,119.5,115.5,86.5,,,108,,
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",CS,COMPUTER SCIENCE AND ENGINEERING,139.5,121,,134,,,,93.5,
4954,"Dr. Sivanthi Aditanar College of Engineering, Tiruchendur, Thoothukudi District 628215",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,119,,,,,,,
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",MZ,Mechatronics Engineering,139.5,102.5,,94,,,,128,
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",BM,BIO MEDICAL ENGINEERING,139.5,94,108,111.5,,,119,126.85,106
3425,"C K College of Engineering and Technology, Chellangkuppam, Cuddalore District 607003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,84.5,91,131,,,91.5,93.5,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,COMPUTER SCIENCE AND ENGINEERING,139.0,114,118,85,,,,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",IT,INFORMATION TECHNOLOGY,139.0,98.5,77.5,97.5,,,89.5,,
2610,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.0,114.5,,105.5,,,,81.5,
2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",IT,INFORMATION TECHNOLOGY,139.0,113,115,113.5,,,118,,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",AG,AGRICULTURAL ENGINEERING,139.0,85.5,,,,,104.5,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",BM,BIO MEDICAL ENGINEERING,139.0,99,,102.5,,,,,
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Tiruchirappalli District 620009",SC,Computer Science and Engineering (Cyber Security),139.0,124.5,122.5,103,,,95,84,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",AG,AGRICULTURAL ENGINEERING,138.705,90,,90.5,,,116.5,106.5,91
2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",IT,INFORMATION TECHNOLOGY,138.5,126.5,102.5,111.5,,,84,,
2776,"R V S Technical Campus-Coimbatore, Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore District 641 402",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,124.5,137,102.5,,,110.5,,
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CE,CIVIL ENGINEERING,138.5,109,130.5,,,,119,,
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.5,102.5,112,,,,,,
1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowrivakkam, Chennai 600073",IT,INFORMATION TECHNOLOGY,138.5,124,128,93,,,129,,
2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",CY,Cyber Security,138.5,115,121,113,,,,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,124.5,123.5,90.5,,,,105.5,
3825,"St. Joseph's College of Engineering and Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,100,,113.5,,,136.5,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AO,AEROSPACE ENGINEERING,138.5,110.5,,99,,,,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",CS,COMPUTER SCIENCE AND ENGINEERING,138.0,117.5,,,,,,105.5,
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",CS,COMPUTER SCIENCE AND ENGINEERING,138.0,100.5,,,,,94.5,136,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",SC,Computer Science and Engineering (Cyber Security),138.0,125,131,106,,,,,90.5
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",CS,COMPUTER SCIENCE AND ENGINEERING,138.0,128,,128,,,,,
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.0,118.5,,123.5,,,,,
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.0,123.5,124.5,123,,,,,
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",IT,INFORMATION TECHNOLOGY,138.0,99,,92.5,,,115.5,,
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",AU,AUTOMOBILE ENGINEERING,138.0,122,,92,,,,,
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",FD,FOOD TECHNOLOGY,137.5,97,,102,,,,128,
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District 625122",CS,COMPUTER SCIENCE AND ENGINEERING,137.5,118,137,113.5,,,,,
4965,"P S R Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,120,113,109,,,,,
3810,"M.A.M. College of Engineering, Siruganur, Tiruchirappalli District 621105",CS,COMPUTER SCIENCE AND ENGINEERING,137.41,80,121,104,,,96,,128
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",CS,COMPUTER SCIENCE AND ENGINEERING,137.0,85,113,121,,,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar District 626001",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,137.0,128.5,123,,,,,,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,137.0,113.5,132,103,,,,,
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",SC,Computer Science and Engineering (Cyber Security),137.0,121,137,115.5,,,,,
2713,"M P Nachimuthu M Jaganathan Engineering College, Chennimalai, Erode District 638112",IT,INFORMATION TECHNOLOGY,137.0,97,80,86,,,,87,
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",ME,MECHANICAL ENGINEERING,137.0,108.5,115.5,,,,,,
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.0,128.5,109,113,,,95,130.5,
4969,"SCAD College of Engineering and Technology, Cheranmahadevi, Tirunelveli District 627414",CS,COMPUTER SCIENCE AND ENGINEERING,137.0,88.5,120.5,,,,96,,
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.0,123,108.5,90.5,,,94,109,99.5
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,137.0,106,,,,,,,
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.0,117,,123,,,,99,
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",CS,COMPUTER SCIENCE AND ENGINEERING,136.5,93.5,125,119.5,,,,,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",CS,COMPUTER SCIENCE AND ENGINEERING,136.5,115.5,118,108.5,,,89,112,
2360,"Suguna College of Engineering, Kalappatti Road, Civil Aerodrome Post, Coimbatore District 641014",CS,COMPUTER SCIENCE AND ENGINEERING,136.5,119,128,95,,,119.5,123,
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk, Vellore District 632059",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,111.5,,93.5,,,,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,136.5,108.5,106.5,91.5,,,81.5,,
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",CS,COMPUTER SCIENCE AND ENGINEERING,136.5,93.5,129,,,,,,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.0,100,118.5,100.5,,,,,
2745,"Kathir College of Engineering, Neelambur, Avinashi Road, Coimbatore District 641062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136.0,115,124.5,100,,,94,97,
4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District 629203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.0,111,,,,,,,120
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,136.0,126.5,,90,,,,,
4957,"Jayaraj Annapackiam CSI College of Engineering, Nazareth, Thoothukudi District 628617",CS,COMPUTER SCIENCE AND ENGINEERING,136.0,123.5,124.5,,,,99.5,,
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",IT,INFORMATION TECHNOLOGY,136.0,98,102.5,104,,,,,
2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",CS,COMPUTER SCIENCE AND ENGINEERING,136.0,117,,99,,,,,
2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.5,93.5,,108.5,,,,,
3810,"M.A.M. College of Engineering, Siruganur, Tiruchirappalli District 621105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,135.5,102.5,98.5,80,,,87.5,,
4995,"P.S.R.R College of Engineering (Formerly P S R Rengasamy College of Engineering for Women), Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",CS,COMPUTER SCIENCE AND ENGINEERING,135.5,123,,112,,,,,
1409,"Karpaga Vinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.5,121,,121.5,,,103.5,,
4970,"Sree Sowdambika College of Engineering, Aruppukkottai Taluk, Virudhunagar District 626134",CS,COMPUTER SCIENCE AND ENGINEERING,135.0,96,104,,,,95,129.5,
1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",CS,COMPUTER SCIENCE AND ENGINEERING,135.0,121,105,123.5,,,,,
2613,"K S R College of Engineering (Autonomous), Tiruchengode, Namakkal District 637215",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135.0,122,,119,,,,,
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",IT,INFORMATION TECHNOLOGY,135.0,103,,100,,,84,,
3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,135.0,102,,119,,,114.5,,
1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",IT,INFORMATION TECHNOLOGY,135.0,118.5,94,120,,,,113,
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.0,104.5,,110,,,,,116
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District 625122",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.5,113,,,,,,,
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.5,87.5,,106.5,,,98.5,113,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",RM,ROBOTICS AND AUTOMATION,134.5,106.5,121.5,100,,,103,90.5,
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",AG,AGRICULTURAL ENGINEERING,134.0,83,,,,,,,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.0,87.5,119,,,,,123.5,
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134.0,121.5,,102,,,,,
3806,"E G S Pillay Engineering College (Autonomous), Nagapattinam District 611002",BM,BIO MEDICAL ENGINEERING,134.0,80,132,117,,,117.5,,
5907,"Mohamed Sathak Engineering College, Kilakarai, Ramanathapuram District 623806",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.0,85,130.5,,,,,89.5,
3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.0,119,,,,,80.5,,
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.0,113,,104.5,,,,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,134.0,105.5,88.5,104.5,,,,,
3817,"Roever Engineering College, Elambalur, Perambalur District 621212",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.0,102.5,124,118.5,,,,,
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",BM,BIO MEDICAL ENGINEERING,134.0,92.5,,101,,,99,118.5,
1512,"S K P Engineering College, Thiruvannamalai District 606611",IT,INFORMATION TECHNOLOGY,134.0,104,126,119.5,,,,124.5,
2610,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.0,88.5,,107,,,,,103
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",CS,COMPUTER SCIENCE AND ENGINEERING,134.0,100.5,,,,,,110,
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",AG,AGRICULTURAL ENGINEERING,134.0,86,111.5,101.5,,,87,132.5,
1414,"Prince Shri Venkateshwara Padmavathy Engineering College, Ponmar, Chennai 600048",ME,MECHANICAL ENGINEERING,134.0,116,,,,,,,
3819,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",CE,CIVIL ENGINEERING,133.5,92.5,,,,,103,,
4980,"Einstein College of Engineering, Seethaparpanallur, Tirunelveli District 627012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,110.5,,,,,,,
3806,"E G S Pillay Engineering College (Autonomous), Nagapattinam District 611002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,120.5,121.5,116.5,,,96,,
3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,122,131.5,,,,,,
4672,"Stella Mary's College of Engineering, Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",CS,COMPUTER SCIENCE AND ENGINEERING,133.5,124,101.5,,,,,,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,133.5,119,92,106,,,,115.5,
5913,"R V S College of Engineering, N Paraipatti Post, Dindigul District 624005",CS,COMPUTER SCIENCE AND ENGINEERING,133.0,84,,,,,94.5,88,
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",CS,COMPUTER SCIENCE AND ENGINEERING,133.0,112.5,,103,,,83,126,
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",IT,INFORMATION TECHNOLOGY,133.0,112,88.5,109,,,85.5,101,
3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",ME,MECHANICAL ENGINEERING,133.0,118.5,114.5,,,,,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District 624401",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.0,124.5,131,,,,,80,
